408,0.000795,0.000009,0.000141,0.000265,0.000037
409,0.000455,0.000006,0.000093,0.000281,0.000027
410,0.000765,0.000009,0.000142,0.000708,0.000047
411,0.000570,0.000008,0.000095,0.000414,0.000024
412,0.001289,0.000015,0.000168,0.000846,0.000081
413,0.000466,0.000007,0.000088,0.000427,0.000019
414,0.000587,0.000010,0.000131,0.000499,0.000041
415,0.000528,0.000008,0.000100,0.000238,0.000024
416,0.001976,0.000014,0.000215,0.001051,0.000048
417,0.000641,0.000007,0.000098,0.000416,0.000031
418,0.000842,0.000011,0.000144,0.000770,0.000048
419,0.000416,0.000005,0.000088,0.000378,0.000024
420,0.000912,0.000008,0.000137,0.000920,0.000038
421,0.000657,0.000009,0.000103,0.000609,0.000023
422,0.001033,0.000013,0.000150,0.001104,0.000032
423,0.000848,0.000009,0.000116,0.000558,0.000041
424,0.001317,0.000014,0.000163,0.001033,0.000043
425,0.000336,0.000005,0.000085,0.000175,0.000024
426,0.000592,0.000008,0.000123,0.000448,0.000032
427,0.000467,0.000007,0.000095,0.000469,0.000020
428,0.000771,0.000012,0.000152,0.000582,0.000040
429,0.000863,0.000009,0.000119,0.000817,0.000029
430,0.001245,0.000013,0.000174,0.001228,0.000047
431,0.000506,0.000006,0.000089,0.000398,0.000026
432,0.000681,0.000008,0.000125,0.000527,0.000051
433,0.000633,0.000007,0.000098,0.000344,0.000026
434,0.001161,0.000010,0.000170,0.000360,0.000065
435,0.000873,0.000008,0.000136,0.000448,0.000045
436,0.001250,0.000011,0.000192,0.000563,0.000063
437,0.000579,0.000006,0.000092,0.000421,0.000029
438,0.001025,0.000012,0.000143,0.000868,0.000040
439,0.000358,0.000005,0.000089,0.000250,0.000024
440,0.000702,0.000010,0.000135,0.000749,0.000033
441,0.000597,0.000006,0.000096,0.000453,0.000044
442,0.001029,0.000011,0.000147,0.001074,0.000050
443,0.000815,0.000009,0.000117,0.000292,0.000035
444,0.001206,0.000014,0.000175,0.000536,0.000052
445,0.000855,0.000010,0.000128,0.000305,0.000058
446,0.001185,0.000017,0.000183,0.000463,0.000069
447,0.001104,0.000009,0.000134,0.000746,0.000033
448,0.001157,0.000013,0.000165,0.000597,0.000042
449,0.000741,0.000007,0.000110,0.000236,0.000026
450,0.001399,0.000013,0.000180,0.000555,0.000032
451,0.000800,0.000013,0.000118,0.000530,0.000019
452,0.001423,0.000025,0.000197,0.000992,0.000042
453,0.000502,0.000006,0.000100,0.000296,0.000034
454,0.000940,0.000010,0.000147,0.000355,0.000036
455,0.000691,0.000007,0.000094,0.000437,0.000026
456,0.001312,0.000011,0.000150,0.000907,0.000039
457,0.000558,0.000008,0.000094,0.000359,0.000030
458,0.000939,0.000011,0.000139,0.000666,0.000043
459,0.000440,0.000009,0.000100,0.000228,0.000021
460,0.000911,0.000018,0.000164,0.000506,0.000037
461,0.000456,0.000007,0.000092,0.000193,0.000024
462,0.001113,0.000015,0.000171,0.000374,0.000046
463,0.000378,0.000005,0.000081,0.000217,0.000020
464,0.000690,0.000008,0.000125,0.000323,0.000031
465,0.000599,0.000009,0.000093,0.000381,0.000021
466,0.001100,0.000018,0.000158,0.000715,0.000030
467,0.000780,0.000009,0.000102,0.000401,0.000029
468,0.001316,0.000015,0.000161,0.000653,0.000054
469,0.000574,0.000008,0.000094,0.000468,0.000017
470,0.000904,0.000011,0.000135,0.000835,0.000030
471,0.000448,0.000008,0.000089,0.000297,0.000018
472,0.000810,0.000014,0.000146,0.000548,0.000039
473,0.000736,0.000010,0.000111,0.000238,0.000032
474,0.001712,0.000019,0.000203,0.000593,0.000061
475,0.001511,0.000009,0.000152,0.001005,0.000049
476,0.002367,0.000016,0.000237,0.001499,0.000074
477,0.000491,0.000006,0.000091,0.000167,0.000028
478,0.000791,0.000009,0.000135,0.000357,0.000042
479,0.000607,0.000010,0.000096,0.000418,0.000022
480,0.001167,0.000018,0.000160,0.000667,0.000036
481,0.000569,0.000007,0.000099,0.000309,0.000018
482,0.001317,0.000014,0.000168,0.000708,0.000073
483,0.000858,0.000007,0.000106,0.000493,0.000054
484,0.001503,0.000012,0.000166,0.000897,0.000068
485,0.000659,0.000006,0.000101,0.000384,0.000028
486,0.001069,0.000010,0.000148,0.000707,0.000037
487,0.000527,0.000008,0.000091,0.000396,0.000021
488,0.001010,0.000015,0.000153,0.000653,0.000033
489,0.000374,0.000008,0.000089,0.000245,0.000028
490,0.000777,0.000015,0.000153,0.000518,0.000063
491,0.001300,0.000009,0.000140,0.001110,0.000037
492,0.001798,0.000013,0.000196,0.001646,0.000051
493,0.000599,0.000006,0.000094,0.000525,0.000020
494,0.000872,0.000009,0.000135,0.000644,0.000039
495,0.000315,0.000005,0.000081,0.000163,0.000017
496,0.000644,0.000010,0.000125,0.000295,0.000033
497,0.000581,0.000009,0.000095,0.000371,0.000022
498,0.000982,0.000014,0.000151,0.000628,0.000034
499,0.000590,0.000012,0.000096,0.000384,0.000026
500,0.000917,0.000015,0.000144,0.000584,0.000042
501,0.000475,0.000007,0.000084,0.000420,0.000019
502,0.000955,0.000015,0.000142,0.000962,0.000027
503,0.000580,0.000006,0.000090,0.000749,0.000030
504,0.000934,0.000008,0.000132,0.001311,0.000034
505,0.000390,0.000007,0.000089,0.000667,0.000025
506,0.000660,0.000013,0.000136,0.001281,0.000039
507,0.000400,0.000010,0.000094,0.000397,0.000022
