1093,3.5443,0.62,10
1094,3.3053,0.56,9
1095,3.5527,0.56,9
1096,3.2828,0.54,9
1097,3.3354,0.46,10
1098,3.4145,0.48,9
1099,3.6735,0.48,10
1100,3.6698,0.5,10
1101,3.3331,0.52,8
1102,2.819,0.66,6
1103,3.7037,0.5,9
1104,3.6146,0.48,11
1105,3.6006,0.5,9
1106,3.2131,0.82,4
1107,3.8326,0.52,9
1108,3.432,0.48,8
1109,3.4295,0.46,10
1110,3.6852,0.46,9
1111,3.7979,0.5,8
1112,3.6734,0.52,10
1113,3.4765,0.46,10
1114,3.6089,0.44,10
1115,3.8445,0.54,8
1116,3.9607,0.48,10
1117,3.9769,0.5,8
1118,3.5322,0.6,7
1119,4.0603,0.5,9
1120,3.7037,0.58,4
1121,3.9493,0.86,4
1122,3.9677,0.52,10
1123,4.0188,0.5,10
1124,3.865,0.62,9
1125,3.1446,0.58,6
1126,3.843,0.54,11
1127,3.7922,0.52,11
1128,3.7403,0.58,10
1129,3.5406,0.52,9
1130,3.2812,0.5,10
1131,3.4655,0.46,9
1132,3.4416,0.6,5
1133,2.7651,0.5,6
1134,3.6276,0.54,9
1135,3.126,0.52,9
1136,3.1183,0.54,9
1137,3.2393,0.58,9
1138,3.0835,0.5,9
1139,3.1586,0.52,9
1140,3.3826,0.54,9
1141,3.7896,0.94,3
1142,3.7579,0.7,9
1143,3.2182,0.54,9
1144,3.8878,0.54,9
1145,3.5408,0.52,9
1146,3.518,0.46,8
1147,3.6962,0.52,9
1148,3.788,0.48,9
1149,3.5998,0.44,10
1150,3.5158,0.44,10
1151,3.386,0.44,9
1152,2.9928,0.52,10
1153,3.5966,0.46,10
1154,3.5708,0.5,10
1155,2.4351,0.56,5
1156,3.3599,0.5,9
1157,3.426,0.52,10
1158,3.1216,0.44,10
1159,3.5786,0.5,8
1160,2.8773,0.62,8
1161,3.6216,0.48,11
1162,3.3418,0.5,9
1163,3.5705,0.54,8
1164,3.6887,0.86,5
1165,3.6189,0.52,10
1166,3.3998,0.5,9
1167,3.6091,0.46,12
1168,3.2615,0.48,10
1169,3.5074,0.54,8
1170,3.5858,0.46,10
1171,3.4545,0.56,10
1172,3.4659,0.58,9
1173,3.2744,0.52,9
1174,2.4966,0.46,7
1175,3.3669,0.88,4
1176,2.9002,0.8,3
1177,3.0649,0.7,4
1178,3.2506,0.5,9
1179,3.3359,0.52,9
1180,3.443,0.52,9
1181,3.2569,0.44,9
1182,3.4512,0.46,10
1183,3.4736,0.46,9
1184,3.5794,0.5,8
1185,3.255,0.52,9
1186,3.5312,0.54,10
1187,3.4559,0.52,9
1188,3.1605,0.5,10
1189,3.4522,0.48,10
1190,3.0927,0.46,10
1191,3.5243,0.5,9
1192,3.1381,0.5,10
1193,2.9387,0.72,2
1194,3.6052,0.48,10
1195,3.8598,0.52,10
1196,3.613,0.46,11
1197,3.403,0.46,9
1198,2.9151,0.76,5
1199,3.6484,0.48,9
1200,3.4962,0.52,10
1201,3.8077,0.5,11
1202,3.1317,0.84,4
1203,3.1808,0.72,3
1204,3.4753,0.5,9
1205,3.8372,0.48,10
1206,3.2197,0.46,9
1207,3.4547,0.52,9
1208,3.2134,0.5,9
1209,3.6149,0.52,9
1210,2.6886,0.54,5
1211,3.4169,0.44,9
1212,3.436,0.48,10
1213,3.6666,0.52,9
1214,3.8757,0.6,9
1215,3.5989,0.46,9
1216,3.7241,0.94,2
1217,3.6955,0.52,9
1218,4.0906,0.92,4
1219,4.1514,0.5,10
1220,3.6554,0.54,9
1221,3.8443,0.48,10
1222,3.9936,0.5,9
1223,3.5235,0.52,10
1224,2.7347,0.82,3
1225,3.6168,0.52,10
1226,3.6999,0.46,11
1227,3.8235,0.5,9
1228,3.8868,0.46,10
1229,3.2959,0.42,10
1230,3.4103,0.54,10
1231,3.628,0.42,10
1232,3.5339,0.5,10
1233,3.4148,0.5,9
1234,3.4067,0.5,10
1235,3.4419,0.46,10
1236,3.8375,0.58,10
1237,4.0258,0.46,9
1238,3.5933,0.54,9
1239,3.4378,0.5,9
1240,3.6967,0.52,10
1241,3.9774,0.48,10
1242,3.8092,0.52,9
1243,3.8674,0.5,11
1244,3.6473,0.9,5
1245,3.2693,0.48,9
1246,3.5803,0.58,10
1247,3.0007,0.86,5
1248,3.4859,0.52,10
1249,2.9999,0.86,2
1250,3.3832,0.58,10
1251,3.4644,0.5,10
1252,3.353,0.44,10
1253,3.4175,0.56,9
1254,3.4851,0.46,9
1255,3.7642,0.66,9
1256,3.3036,0.58,9
1257,3.448,0.62,9
1258,3.6064,0.46,9
1259,3.7258,0.52,11
1260,3.5628,0.52,11
1261,3.6113,0.5,10
1262,3.6108,0.52,9
1263,3.7418,0.46,11
1264,3.7105,0.48,9
1265,3.3013,0.48,10
1266,3.355,0.48,10
1267,3.4535,0.48,10
1268,3.6027,0.52,9
1269,2.6061,0.64,7
1270,2.8027,0.56,5
1271,3.6662,0.48,11
1272,3.5515,0.48,9
1273,2.8979,0.8,5
1274,3.6144,0.46,9
1275,3.8799,0.46,9
1276,3.5133,0.5,9
1277,3.7002,0.48,9
1278,3.7373,0.58,10
1279,3.489,0.48,9
1280,3.6833,0.48,10
1281,3.6245,0.52,9
1282,3.8783,0.5,9
1283,2.8311,0.64,7
1284,3.5847,0.48,9
1285,2.5999,0.6,6
1286,3.8121,0.5,10
1287,3.6028,0.48,10
1288,3.638,0.48,10
1289,3.5251,0.54,10
1290,3.6726,0.48,9
1291,2.9739,0.66,4
1292,3.5404,0.44,10
1293,3.6775,0.5,10
1294,3.3768,0.46,10
1295,3.0003,0.56,4
1296,3.8123,0.48,11
1297,3.5886,0.46,10
1298,3.7189,0.46,10
1299,3.7733,0.5,9
1300,3.7933,0.52,10
1301,3.6181,0.58,10
1302,2.7133,0.7,7
1303,3.5712,0.52,10
1304,3.4823,0.5,9
1305,3.6154,0.52,9
1306,3.7105,0.6,9
1307,3.5676,0.5,10
1308,2.7386,0.6,7
1309,3.2752,0.48,10
1310,3.7768,0.54,9
1311,3.3436,0.5,12
1312,3.0483,0.5,7
1313,3.6019,0.52,9
1314,4.0775,0.56,10
1315,3.8007,0.46,10
1316,3.8321,0.48,9
1317,3.7683,0.48,9
1318,4.0071,0.5,9
1319,3.4149,0.68,5
1320,3.8851,0.46,9
1321,3.2924,0.48,10
1322,3.7019,0.48,9
1323,3.6337,0.52,9
1324,3.7582,0.52,9
1325,3.4938,0.48,9
1326,3.9462,0.74,5
1327,3.95,0.84,4
1328,3.4412,0.56,10
1329,3.7207,0.54,10
1330,2.6918,0.38,8
1331,3.5396,0.62,10
1332,2.2246,0.54,5
1333,4.151,0.62,9
1334,2.4935,0.5,5
1335,3.249,0.54,10
1336,3.2086,0.52,9
1337,3.2638,0.52,9
1338,1.7812,0.3,8
1339,2.9821,0.48,10
1340,3.6009,0.54,9
1341,3.747,0.54,10
1342,3.3405,0.5,9
1343,3.3507,0.5,9
1344,3.4458,0.48,9
1345,3.3558,0.52,12
1346,3.5574,0.44,10
1347,3.2988,0.48,10
1348,3.1923,0.48,9
1349,3.2876,0.46,10
1350,3.4225,0.5,10
1351,3.5515,0.48,9
1352,3.6082,0.44,11
1353,3.5095,0.5,9
1354,3.345,0.48,10
1355,3.6088,0.48,11
1356,3.3718,0.44,9
1357,3.5401,0.54,9
1358,3.5139,0.5,10
1359,2.2895,0.64,8
1360,3.4624,0.48,10
1361,3.5542,0.52,9
1362,3.2327,0.48,9
1363,3.2598,0.54,11
1364,3.4012,0.52,10
1365,1.782,0.32,10
1366,3.1783,0.5,10
1367,3.3416,0.48,9
1368,3.7653,0.56,11
1369,3.271,0.54,10
1370,3.7712,0.52,10
1371,3.6001,0.48,9
1372,3.2893,0.48,10
1373,3.7117,0.46,10
1374,2.5078,0.56,6
1375,2.3707,0.72,6
1376,3.6231,0.48,9
1377,3.4619,0.48,10
1378,3.4138,0.56,11
1379,3.418,0.46,10
1380,3.4034,0.54,9
1381,3.6807,0.46,10
1382,3.4659,0.5,10
1383,3.3191,0.44,10
1384,2.5893,0.6,6
1385,3.3889,0.48,11
1386,3.435,0.48,9
1387,3.8122,0.52,10
1388,2.8952,0.6,5
1389,3.6951,0.52,10
1390,2.8748,0.68,7
1391,3.5216,0.5,12
1392,3.553,0.5,10
1393,3.8381,0.5,9
1394,3.4872,0.56,9
1395,3.9936,0.5,9
1396,3.692,0.52,9
1397,3.7148,0.48,10
1398,3.4991,0.46,10
1399,3.6233,0.54,10
1400,3.8786,0.5,9
1401,3.4735,0.54,10
1402,2.7646,0.62,7
1403,3.579,0.56,9
1404,3.8255,0.56,9
1405,3.5955,0.52,9
1406,3.6794,0.52,11
1407,3.8366,0.52,9
1408,4.0543,0.62,9
1409,3.6051,0.86,3
1410,3.8972,0.44,13
1411,3.7379,0.56,9
1412,3.6413,0.5,10
1413,3.8668,0.52,10
1414,4.0984,0.56,10
1415,3.5054,0.6,9
1416,2.8745,0.62,7
1417,3.7745,0.48,10
1418,3.7879,0.48,9
1419,3.6752,0.52,8
1420,4.1087,0.46,11
1421,3.0945,0.76,5
1422,3.8503,0.5,10
1423,3.8662,0.52,10
1424,3.813,0.48,9
1425,4.0718,0.5,10
1426,4.2235,0.5,10
1427,3.838,0.42,10
1428,2.9669,0.44,3
1429,2.6084,0.46,8
1430,3.8248,0.42,10
1431,2.8657,0.48,6
1432,3.7934,0.48,10
1433,4.0894,0.48,10
1434,3.9915,0.54,11
1435,3.8659,0.54,9
1436,3.7789,0.48,9
1437,3.7264,0.5,10
1438,3.7647,0.5,10
1439,3.889,0.48,9
1440,3.8329,0.48,10
1441,3.7225,0.44,10
1442,3.7859,0.48,9
1443,3.804,0.48,10
1444,2.5921,0.56,5
1445,3.3828,0.52,10
1446,3.3049,0.5,9
1447,3.3645,0.66,10
1448,3.1722,0.4,11
1449,2.7824,0.56,5
1450,3.2608,0.44,10
1451,3.7384,0.48,9
1452,3.3674,0.58,10
1453,3.7999,0.64,9
1454,2.343,0.38,6
1455,4.0422,0.54,10
1456,3.5334,0.42,10
1457,2.9002,0.74,4
1458,4.2309,0.98,2
1459,3.5535,0.52,10
1460,3.6829,0.52,11
1461,3.5437,0.48,11
1462,3.7844,0.5,9
1463,3.2578,0.52,10
1464,4.0571,0.5,9
1465,3.925,0.54,9
1466,2.7478,0.52,5
1467,4.1174,0.44,10
1468,4.2526,0.5,10
1469,4.0374,0.5,9
1470,3.3177,0.72,4
1471,4.327,0.5,9
1472,3.7438,0.84,3
1473,4.0995,0.64,9
1474,3.1956,0.82,6
1475,3.7145,0.58,10
1476,3.5303,0.48,9
1477,2.6807,0.72,4
1478,3.7346,0.5,10
1479,3.321,0.54,9
1480,3.8273,0.52,9
1481,3.5664,0.72,10
1482,3.6665,0.5,9
1483,3.7546,0.5,9
1484,3.6712,0.42,10
1485,3.9232,0.5,10
1486,3.7523,0.58,9
1487,3.8806,0.52,9
1488,3.4248,0.72,4
1489,3.9887,0.52,10
1490,4.118,0.5,13
1491,3.5817,0.46,10
1492,3.8815,0.48,11
1493,2.6257,0.58,8
1494,3.641,0.48,10
1495,3.821,0.5,10
1496,3.9983,0.5,13
1497,3.0755,0.64,5
1498,3.5514,0.46,11
1499,4.0256,0.48,12
1500,3.9652,0.48,10
1501,3.8802,0.52,11
1502,3.9549,0.5,10
1503,3.7993,0.42,11
1504,3.1047,0.7,5
1505,3.4987,0.9,4
1506,3.7529,0.5,10
1507,3.7745,0.5,11
1508,3.9031,0.54,10
1509,3.7449,0.52,8
1510,3.3479,0.48,9
1511,3.5733,0.48,9
1512,3.1683,0.9,4
1513,3.724,0.48,12
1514,3.0563,0.6,7
1515,3.748,0.48,10
1516,3.7079,0.46,9
1517,3.7774,0.46,12
1518,3.9286,0.44,10
1519,3.9439,0.52,9
1520,2.579,0.42,8
1521,3.8032,0.52,9
1522,3.7705,0.5,12
1523,4.0826,0.5,10
1524,3.848,0.48,9
1525,3.7649,0.48,10
1526,3.7043,0.5,11
1527,3.5217,0.46,12
1528,3.7899,0.46,11
1529,3.6966,0.46,11
1530,3.7157,0.54,11
1531,3.5835,0.44,11
1532,3.9435,0.5,11
1533,3.9635,0.52,13
1534,3.681,0.46,12
1535,3.6813,0.52,12
1536,2.2871,0.62,9
1537,2.7861,0.4,5
1538,3.9715,0.5,10
1539,3.1,0.52,6
1540,4.0378,0.54,11
1541,3.5146,0.52,10
1542,3.0796,0.84,5
1543,4.0663,0.48,9
1544,3.8343,0.48,9
1545,3.8949,0.48,10
1546,3.9146,0.48,9
1547,4.2357,0.56,9
1548,3.2302,0.44,10
1549,3.6981,0.54,10
1550,3.0022,0.4,8
1551,3.612,0.46,11
1552,3.6641,0.48,12
1553,3.6485,0.48,10
1554,2.4089,0.38,14
1555,2.8445,0.42,5
1556,3.3827,0.78,4
1557,3.2272,0.42,15
1558,3.6661,0.52,10
1559,4.4363,0.5,11
1560,4.1518,0.54,11
1561,4.1117,0.5,11
1562,3.7631,0.46,10
1563,3.953,0.52,11
1564,4.286,0.58,10
1565,3.873,0.52,11
1566,3.5853,0.88,4
1567,3.3162,0.48,9
1568,4.0469,0.42,10
1569,3.6207,0.5,10
1570,3.9582,0.44,10
1571,3.3432,0.64,10
1572,3.0673,0.66,4
1573,3.3412,0.84,8
1574,3.9153,0.66,11
1575,3.1949,0.78,10
1576,3.5648,0.74,9
1577,3.5743,0.9,5
1578,3.5782,0.82,8
1579,3.3135,0.66,10
1580,3.3622,0.98,2
1581,3.4634,0.76,8
1582,3.2216,0.72,10
1583,3.4614,0.56,10
1584,3.2744,0.92,2
1585,3.7602,0.48,10
1586,3.1168,0.66,6
1587,3.7713,0.44,10
1588,3.0622,0.62,5
1589,3.7917,0.46,11
1590,3.6219,0.5,10
1591,2.9444,0.62,4
1592,3.8216,0.52,10
1593,3.8643,0.5,9
1594,4.1627,0.46,11
1595,3.7195,0.5,9
1596,3.927,0.5,9
1597,3.8196,0.46,11
1598,3.6017,0.46,9
1599,3.7933,0.48,9
1600,2.9017,0.5,5
1601,4.2015,0.52,10
1602,3.8111,0.52,9
1603,3.7604,0.46,10
1604,4.0145,0.44,10
1605,4.1132,0.44,12
1606,4.0304,0.48,10
1607,4.113,0.46,10
1608,3.8256,0.52,10
1609,3.9015,0.56,9
1610,3.5238,0.44,11
1611,3.2463,0.5,5
1612,3.5202,0.5,10
1613,3.3855,0.44,10
1614,2.8544,0.38,9
1615,3.7681,0.5,11
1616,4.0405,0.5,9
1617,3.8128,0.52,11
1618,3.4968,0.48,10
1619,3.5065,0.44,10
1620,4.1692,0.56,11
1621,3.6835,0.54,10
1622,3.7441,0.52,11
1623,3.7964,0.56,10
1624,3.7091,0.48,11
1625,3.3084,0.52,11
1626,3.5248,0.56,11
1627,2.395,0.42,5
1628,3.6393,0.5,9
1629,4.0171,0.56,12
1630,3.5352,0.48,12
1631,3.6546,0.46,11
1632,2.5527,0.44,6
1633,2.3177,0.32,7
1634,3.5516,0.56,9
1635,3.867,0.52,11
1636,1.9883,0.34,6
1637,3.583,0.48,10
1638,3.4451,0.48,10
1639,3.7129,0.5,9
1640,3.7168,0.46,13
1641,2.4547,0.38,6
1642,3.9266,0.52,11
1643,3.5177,0.46,11
1644,3.5725,0.54,11
1645,3.8928,0.42,13
1646,2.7989,0.4,8
1647,3.3425,0.5,10
1648,3.9312,0.54,10
1649,3.2992,0.52,10
1650,3.8713,0.48,10
1651,3.7372,0.44,11
1652,3.4946,0.46,10
1653,3.6672,0.48,10
1654,3.9552,0.54,10
1655,3.4004,0.48,9
1656,3.0522,0.46,6
1657,3.7235,0.44,11
1658,3.789,0.52,13
1659,3.7443,0.48,9
1660,3.6593,0.46,10
1661,3.4729,0.4,11
1662,3.7615,0.48,10
1663,3.0297,0.38,7
1664,3.4901,0.44,11
1665,3.7293,0.54,11
1666,3.8288,0.5,9
1667,2.8229,0.46,5
1668,3.4246,0.46,9
1669,3.3287,0.48,10
1670,3.8419,0.52,11
1671,3.6681,0.44,11
1672,3.4384,0.54,10
1673,4.0061,0.52,10
1674,2.8344,0.46,4
1675,2.1458,0.44,7
1676,2.5019,0.46,5
1677,3.7554,0.54,9
1678,3.5785,0.54,10
1679,3.6869,0.5,10
1680,3.6824,0.54,9
1681,2.7603,0.68,5
1682,3.1558,0.5,9
1683,3.469,0.52,9
1684,3.5005,0.48,10
1685,3.5124,0.5,10
1686,3.2528,0.48,10
1687,3.647,0.52,10
1688,3.3098,0.5,12
1689,3.6109,0.52,10
1690,3.7066,0.46,11
1691,3.5496,0.46,10
1692,3.666,0.52,11
1693,3.5839,0.42,14
1694,2.2512,0.42,8
1695,3.5906,0.52,12
1696,3.4903,0.52,11
1697,3.4101,0.5,12
1698,3.7884,0.48,11
1699,3.8386,0.52,11
1700,3.5869,0.48,11
1701,3.7383,0.42,13
1702,3.4727,0.46,9
1703,3.7208,0.48,11
1704,3.6856,0.52,13
1705,2.0251,0.42,6
1706,3.5731,0.54,12
1707,3.6105,0.56,10
1708,2.7333,0.6,9
1709,2.7131,0.7,6
1710,3.5444,0.44,10
1711,3.5216,0.48,13
1712,3.0684,0.46,10
1713,3.522,0.48,10
1714,3.7741,0.54,10
1715,3.5857,0.48,9
1716,3.6803,0.5,10
1717,3.5993,0.44,11
1718,3.6035,0.46,10
1719,3.9538,0.52,10
1720,3.0489,0.78,7
1721,3.754,0.5,10
1722,3.5194,0.46,12
1723,3.4717,0.5,10
1724,3.9485,0.52,11
1725,3.4681,0.52,12
1726,3.7784,0.52,11
1727,3.3334,0.52,12
1728,3.6356,0.56,11
1729,3.4663,0.62,10
1730,3.3209,0.54,9
1731,3.67,0.56,9
1732,3.2422,0.6,9
1733,3.4106,0.58,9
1734,2.919,0.58,10
1735,3.1501,0.6,11
1736,3.7408,0.5,9
1737,3.6292,0.52,10
1738,3.6269,0.46,10
1739,3.9878,0.44,12
1740,2.9423,0.64,4
1741,4.0151,0.56,11
1742,3.8643,0.5,12
1743,3.895,0.46,11
1744,2.7067,0.6,8
1745,3.7535,0.46,12
1746,2.5493,0.7,5
1747,4.1109,0.48,10
1748,3.0275,0.56,6
1749,3.687,0.52,11
1750,3.5584,0.54,12
1751,3.8733,0.52,11
1752,3.7915,0.5,11
1753,3.6289,0.6,11
1754,3.7284,0.5,12
1755,3.6016,0.54,13
1756,3.7983,0.5,12
1757,1.5564,0.46,8
1758,3.4566,0.54,10
1759,3.3257,0.52,9
1760,3.6085,0.52,10
1761,3.7367,0.56,11
1762,3.4774,0.48,11
1763,2.9937,0.54,11
1764,2.4882,0.44,5
1765,2.5909,0.78,4
1766,3.5688,0.54,9
1767,2.7222,0.88,4
1768,3.5677,0.58,11
1769,3.4197,0.52,11
1770,3.3984,0.48,11
1771,3.2677,0.48,13
1772,3.2136,0.46,11
1773,3.7228,0.46,10
1774,3.374,0.46,11
1775,2.6719,0.76,6
1776,3.8366,0.56,11
1777,3.6417,0.54,12
1778,3.5667,0.48,11
1779,3.6347,0.5,10
1780,3.846,0.48,11
1781,3.8005,0.5,11
1782,3.7751,0.52,10
1783,3.5027,0.5,10
1784,3.5917,0.5,10
1785,3.4322,0.46,12
1786,3.925,0.48,13
1787,3.6742,0.5,10
1788,3.3841,0.44,10
1789,3.571,0.44,11
1790,2.5238,0.48,8
1791,3.9188,0.52,10
1792,3.6198,0.52,9
1793,3.9974,0.54,11
1794,3.9869,0.52,11
1795,3.6191,0.48,11
1796,2.5826,0.78,6
1797,3.892,0.5,11
1798,3.9942,0.54,12
1799,3.4962,0.48,11
1800,3.6042,0.48,11
1801,3.9948,0.46,12
1802,2.5209,0.58,4
1803,3.6906,0.5,11
1804,2.5456,0.82,4
1805,3.6022,0.5,11
1806,3.7431,0.46,12
1807,3.5745,0.54,12
1808,3.7607,0.46,11
1809,3.688,0.48,12
1810,2.6173,0.58,4
1811,2.311,0.62,7
1812,2.6166,0.62,4
1813,3.9118,0.48,11
1814,4.1157,0.5,10
1815,3.8694,0.5,10
1816,4.0729,0.48,10
1817,3.8304,0.48,10
1818,3.8414,0.46,11
1819,3.5673,0.46,13
1820,3.6911,0.48,12
1821,3.516,0.48,10
1822,3.6943,0.52,10
1823,3.7065,0.48,11
1824,3.2325,0.54,12
1825,3.7714,0.58,10
1826,3.7172,0.46,10
1827,3.4369,0.54,11
1828,2.9715,0.64,4
1829,3.4588,0.52,10
1830,3.8015,0.48,12
1831,3.7896,0.56,9
1832,3.7551,0.5,10
1833,3.6497,0.48,11
1834,3.4471,0.6,10
1835,3.0237,0.56,11
1836,3.7206,0.5,10
1837,3.7058,0.46,10
1838,3.778,0.48,11
1839,3.8166,0.48,11
1840,3.6258,0.48,10
1841,3.4219,0.56,10
1842,3.6793,0.44,11
1843,3.6052,0.48,11
1844,3.3761,0.46,10
1845,3.6188,0.46,13
1846,3.6311,0.52,11
1847,3.3938,0.6,3
1848,3.5756,0.5,10
1849,3.5217,0.5,11
1850,3.3295,0.48,10
1851,3.8708,0.5,11
1852,3.457,0.56,11
1853,3.4176,0.48,10
1854,3.4066,0.52,11
1855,3.5941,0.48,11
1856,3.3796,0.5,10
1857,2.1231,0.54,8
1858,3.4649,0.48,13
1859,2.3801,0.5,8
1860,3.3834,0.94,2
1861,3.5174,0.5,12
1862,3.4422,0.48,12
1863,3.7971,0.44,12
1864,3.3954,0.48,10
1865,3.479,0.48,11
1866,3.4505,0.44,11
1867,3.4761,0.52,11
1868,2.1737,0.76,5
1869,3.2993,0.46,11
1870,3.6975,0.54,11
1871,3.7429,0.56,10
1872,3.5176,0.48,12
1873,2.9199,0.66,7
1874,3.6585,0.54,12
1875,3.6337,0.52,11
1876,3.6493,0.5,10
1877,3.9009,0.66,4
1878,3.5245,0.5,10
1879,3.4025,0.48,11
1880,3.6726,0.44,11
1881,3.8599,0.42,13
1882,3.7788,0.44,12
1883,2.3987,0.48,5
1884,2.6331,0.78,5
1885,3.9399,0.44,14
1886,3.8638,0.54,11
1887,2.7417,0.66,6
1888,3.6489,0.48,12
1889,3.9298,0.5,12
1890,4.1158,0.5,11
1891,3.6116,0.56,10
1892,3.7735,0.48,14
1893,3.7663,0.48,14
1894,3.5558,0.52,12
1895,3.2296,0.48,12
1896,3.3059,0.48,5
1897,3.4969,0.46,12
1898,3.6737,0.46,12
1899,4.0564,0.54,11
1900,3.8264,0.52,10
1901,3.8095,0.5,12
1902,3.7285,0.5,12
1903,2.7937,0.58,4
1904,3.5655,0.46,12
1905,3.7288,0.5,11
1906,2.4506,0.6,7
1907,2.5706,0.72,3
1908,3.6602,0.46,13
1909,3.8449,0.48,11
1910,3.7112,0.5,11
1911,3.7419,0.54,10
1912,3.6776,0.54,12
1913,2.9409,0.84,4
1914,3.6806,0.5,10
1915,3.2833,0.52,11
1916,3.5566,0.56,10
1917,3.4581,0.56,11
1918,3.3886,0.56,10
1919,3.5235,0.44,10
1920,3.5904,0.56,9
1921,3.7411,0.48,12
1922,3.6361,0.52,11
1923,3.7847,0.48,11
1924,3.7573,0.44,10
1925,3.2538,0.44,11
1926,3.8234,0.58,10
1927,4.0199,0.52,10
1928,3.7482,0.5,11
1929,3.9521,0.58,12
1930,3.8253,0.48,12
1931,3.6333,0.54,14
1932,3.913,0.46,11
1933,3.6631,0.46,11
1934,3.0449,0.78,4
1935,2.012,0.62,7
1936,3.8288,0.48,12
1937,3.8114,0.5,11
1938,3.7443,0.5,12
1939,2.9732,0.5,12
1940,3.5022,0.46,13
1941,3.5362,0.48,11
1942,3.7382,0.64,11
1943,3.3466,0.52,9
1944,3.334,0.52,10
1945,2.5192,0.8,7
1946,3.2479,0.72,8
1947,3.2616,0.84,2
1948,2.566,0.48,7
1949,3.4202,0.56,9
1950,3.4274,0.66,9
1951,3.5076,0.64,10
1952,3.3608,0.64,9
1953,3.2174,0.52,10
1954,2.7878,0.58,6
1955,3.5315,0.52,11
1956,3.6718,0.48,10
1957,3.5685,0.52,10
1958,3.6266,0.42,11
1959,3.3698,0.5,10
1960,3.5714,0.52,10
1961,3.611,0.44,10
1962,2.6121,0.62,10
1963,3.8749,0.46,12
1964,3.8646,0.54,10
1965,3.7477,0.52,12
1966,3.9464,0.48,12
1967,3.6569,0.46,11
1968,3.4164,0.46,14
1969,3.5406,0.48,11
1970,3.61,0.46,11
1971,3.246,0.44,13
1972,3.5889,0.48,11
1973,3.3517,0.46,14
1974,3.8967,0.48,12
1975,3.139,0.46,11
1976,3.6864,0.52,11
1977,3.7568,0.48,10
1978,3.8388,0.5,11
1979,3.4259,0.52,10
1980,2.7705,0.54,9
1981,3.6165,0.52,11
1982,3.8005,0.5,13
1983,3.5545,0.46,11
1984,3.8904,0.5,10
1985,3.8424,0.54,11
1986,3.4828,0.52,12
1987,3.9247,0.48,11
1988,3.7759,0.48,11
1989,3.8824,0.46,12
1990,4.015,0.5,11
1991,4.043,0.5,10
1992,2.8449,0.6,6
1993,3.8301,0.46,10
1994,3.9961,0.42,13
1995,3.8368,0.46,12
1996,3.9081,0.5,12
1997,3.6732,0.44,11
1998,3.5491,0.42,11
1999,3.8255,0.44,11
2000,3.9917,0.52,11
2001,2.9108,0.52,6
2002,3.9355,0.52,10
2003,3.7161,0.44,12
2004,3.7113,0.5,10
2005,2.3818,0.42,7
2006,3.9819,0.48,12
2007,3.4159,0.46,11
2008,3.6979,0.5,12
2009,3.3998,0.5,15
2010,3.8374,0.54,10
2011,3.8097,0.54,11
2012,3.819,0.5,10
2013,3.4855,0.54,10
2014,3.6378,0.54,10
2015,4.2,0.54,10
2016,2.8468,0.68,5
2017,3.9441,0.48,12
2018,3.8501,0.48,10
2019,4.0104,0.56,11
2020,3.6168,0.5,10
2021,3.3366,0.52,10
2022,3.4194,0.46,10
2023,3.891,0.52,11
2024,3.5832,0.48,12
2025,3.7765,0.54,11
2026,3.6865,0.46,11
2027,3.8716,0.46,11
2028,3.1224,0.6,6
2029,4.2501,0.5,10
2030,2.7855,0.58,5
2031,4.0021,0.48,11
2032,4.1249,0.48,10
2033,2.1099,0.7,6
2034,3.948,0.48,10
2035,3.7376,0.48,11
2036,4.1888,0.46,13
2037,3.4657,0.46,11
2038,4.1111,0.52,11
2039,3.6797,0.48,11
2040,3.6704,0.5,9
2041,3.7463,0.44,13
2042,3.7437,0.52,13
2043,4.1364,0.52,11
2044,3.9164,0.5,10
2045,4.0516,0.5,11
2046,3.9946,0.52,10
2047,2.5919,0.5,8
2048,3.6578,0.46,10
2049,3.8225,0.5,10
2050,3.9458,0.5,12
2051,2.3783,0.52,6
2052,3.9178,0.44,10
2053,2.8231,0.52,7
2054,2.1956,0.52,8
2055,3.5036,0.52,10
2056,3.6493,0.5,11
2057,3.6871,0.5,11
2058,3.7632,0.44,12
2059,3.1812,0.44,11
2060,4.1066,0.44,11
2061,3.6217,0.48,12
2062,4.0404,0.46,11
2063,3.6552,0.48,12
2064,2.6928,0.58,6
2065,3.6511,0.46,10
2066,3.8832,0.56,12
2067,2.9438,0.4,6
2068,3.6789,0.44,12
2069,2.803,0.36,7
2070,3.5013,0.46,13
2071,3.7307,0.5,11
2072,3.601,0.48,11
2073,3.5736,0.5,12
2074,3.5206,0.48,12
2075,3.8231,0.48,11
2076,3.1975,0.5,12
2077,3.7628,0.5,12
2078,3.7267,0.5,13
2079,4.0712,0.58,11
2080,3.8721,0.5,11
2081,3.7719,0.5,11
2082,4.0519,0.5,11
2083,2.9041,0.4,6
2084,3.9063,0.44,11
2085,3.7516,0.5,13
2086,3.9643,0.5,11
2087,3.7363,0.52,13
2088,3.7036,0.5,12
2089,3.8029,0.44,12
2090,3.6104,0.5,12
2091,2.8696,0.64,10
2092,3.5353,0.48,12
2093,3.7985,0.58,10
2094,3.8905,0.54,11
2095,3.9039,0.52,11
2096,3.7318,0.5,11
2097,3.7558,0.48,13
2098,3.8338,0.48,13
