926,0.05693523
927,-0.00743914
928,0.04089430
929,0.01182147
930,0.05959558
931,0.00145693
932,0.03770273
933,0.04367922
934,0.07470311
935,0.01287698
936,0.06228083
937,0.02967764
938,0.06582262
939,0.05117011
940,0.11860824
941,0.01154114
942,0.06699334
943,-0.01010119
944,0.08614354
945,0.07159695
946,0.05149865
947,0.03304717
948,0.07882825
949,0.05938961
950,0.08842953
951,0.05155685
952,0.10477862
953,0.11057840
954,0.01113816
955,0.01268111
956,0.03936200
957,-0.00680608
958,0.14175513
959,0.09512314
960,0.04212025
961,0.08016973
962,-0.00777802
963,0.19591662
964,0.09267717
965,0.12053625
966,0.06058165
967,0.07026616
968,0.02513982
969,0.21570367
970,0.05158624
971,0.09742408
972,0.07244343
973,0.00296907
974,0.04704970
975,0.03302630
976,0.05125185
977,-0.01046139
978,0.08678530
979,0.00517549
980,0.03877041
981,-0.01689537
982,0.03207602
983,0.07887498
984,0.05736183
985,0.01576424
986,0.02795937
987,-0.00617554
988,0.03823950
989,0.05931562
990,0.07645132
991,0.03698621
992,0.06063182
993,-0.00679712
994,0.10053238
995,-0.00919523
996,-0.00501792
997,0.01995135
998,-0.00730716
999,0.03137596
1000,0.05967342
1001,0.12990664
1002,0.04975753
1003,-0.00930317
1004,0.04200843
1005,0.03091292
1006,-0.00685918
1007,-0.00296714
1008,0.03191821
1009,0.05692526
1010,0.02246483
1011,0.05902517
1012,0.07342920
1013,0.05685953
1014,0.05674224
1015,-0.03148650
1016,0.00924802
1017,0.07335515
1018,0.01793435
1019,-0.01515211
1020,0.08854897
1021,0.00112052
1022,-0.01231280
1023,0.01297945
1024,0.02148033
1025,0.02202578
1026,0.05717108
1027,0.02688549
1028,0.02504231
1029,0.03967410
1030,0.09490152
1031,-0.03678309
1032,-0.00589823
1033,0.14746603
1034,0.00669171
1035,0.02262215
1036,0.11047907
1037,0.03362633
1038,0.02676360
1039,0.21990822
1040,0.08238836
1041,0.01584977
1042,0.17864996
1043,0.05889830
1044,0.05654166
1045,0.14696720
1046,0.10280873
1047,0.10534753
1048,0.08789103
1049,0.06357957
1050,0.12653738
1051,0.01489024
1052,-0.00642251
1053,0.11845095
1054,0.00680798
1055,-0.02896759
1056,0.07317206
1057,0.11477357
1058,0.02132337
1059,0.10462227
1060,0.04993204
1061,0.02407009
1062,0.04273239
1063,0.07544645
1064,0.02744334
1065,0.06511109
1066,0.01894425
1067,0.07102184
1068,0.03308092
1069,0.05195587
1070,0.03792242
1071,0.07092616
1072,0.02373037
1073,0.06269587
1074,0.01173617
1075,0.08498895
1076,0.02318208
1077,0.01911838
1078,0.03689882
1079,0.03167434
1080,0.01021906
1081,0.00190144
1082,0.12621741
1083,0.20877767
1084,0.21341953
1085,0.10570473
1086,0.10879782
1087,0.13258506
1088,0.05574451
1089,0.17840943
1090,-0.01447041
1091,0.22110333
1092,0.20398119
1093,0.09898953
1094,0.09152621
1095,0.08533919
1096,-0.01989851
1097,0.22070427
1098,0.05271714
1099,-0.01113556
1100,0.06874863
1101,0.06920292
1102,0.05743454
1103,0.05586581
1104,-0.00039527
1105,0.01296748
1106,0.07784115
1107,0.02439816
1108,0.02647394
1109,0.06201283
1110,-0.01387483
1111,0.00841581
1112,0.08889795
1113,0.03308159
1114,0.21752644
1115,0.04159927
1116,0.22233836
1117,0.09496194
1118,0.14773698
1119,0.12411971
1120,0.03431572
1121,0.01440285
1122,-0.00308545
1123,0.03510905
1124,-0.02265934
1125,0.00823781
1126,0.06911141
1127,0.08276076
1128,0.05591043
1129,0.14879310
1130,0.03551365
1131,0.09301531
1132,0.06459485
1133,0.15833266
1134,0.02471328
1135,-0.00118927
1136,0.16188604
1137,-0.02581345
1138,0.11492298
1139,0.21806219
1140,0.16352524
1141,0.19258212
1142,-0.01128022
1143,0.06085386
1144,0.14295681
1145,0.05345519
1146,0.11055588
1147,0.03159551
1148,0.08112490
1149,-0.03169395
1150,0.08433115
1151,0.22745116
1152,0.06976677
1153,0.15033782
1154,0.02905327
1155,0.05185732
1156,0.22348550
