161,5.6539,7133
162,5.5137,6499
163,5.3064,7214
164,5.7146,7152
165,5.3105,6457
166,5.4800,6402
167,5.5268,7544
168,5.2373,7145
169,5.3194,7146
170,5.5155,7185
171,5.3178,6668
172,5.4695,7353
173,5.4737,7025
174,5.4010,7368
175,5.2832,7010
176,5.2881,6111
177,5.3887,7219
178,5.1973,6402
179,5.0768,6347
180,5.1563,6346
181,5.3346,7544
182,5.2271,7091
183,5.2972,7443
184,5.2896,7153
185,5.3810,7417
186,5.2551,7102
187,5.1608,6777
188,5.1785,6879
189,5.3268,7164
190,5.2897,7763
191,5.1834,6445
192,5.2158,5798
193,4.9916,6100
194,5.2359,7418
195,5.1540,7464
196,4.9677,6570
197,5.0979,6982
198,5.4116,7418
199,5.0916,6683
200,5.4534,7639
201,5.2355,7215
202,4.9588,6376
203,4.9218,4171
204,5.3199,7092
205,4.9165,5805
206,5.0985,7202
207,4.9977,7020
208,5.2392,7546
209,4.9467,5971
210,5.0050,7323
211,4.8556,6519
212,5.0630,7010
213,5.0191,6394
214,5.2568,7293
215,5.0216,7061
216,4.8974,6188
217,4.9483,7229
218,4.8563,6715
219,4.8112,6510
220,4.9801,6956
221,4.6973,5506
222,4.8938,7331
223,4.8194,6231
224,5.0337,7410
225,4.7642,6189
226,4.7067,4811
227,4.9456,7272
228,4.8840,6061
229,4.9988,7189
230,4.8397,7284
231,5.0695,7418
232,4.8044,6222
233,4.8837,6979
234,5.0343,7353
235,4.8211,7564
236,4.9419,7060
237,4.9265,6374
238,4.5096,5781
239,4.9581,7121
240,4.6928,6680
241,4.9041,7017
242,4.8229,7306
243,4.7616,7027
244,4.6317,6309
245,4.7343,6258
246,4.9887,7171
247,4.6549,5584
248,4.7554,6779
249,4.9869,7387
250,4.5684,6263
251,4.8250,7414
252,4.7957,6268
253,4.5435,6575
254,4.8349,6991
255,4.7494,6080
256,4.7650,7380
257,4.7680,5990
258,4.8606,6146
259,4.8001,6813
260,4.9429,6914
261,4.8310,6651
262,4.5168,5990
263,4.7877,6772
264,4.6987,6414
265,4.9374,7291
266,5.0691,7419
267,4.7580,7173
268,4.7895,7244
269,4.6549,6730
270,4.8970,7177
271,4.7723,7303
272,4.8045,6906
273,4.5741,5094
274,4.6159,6534
275,4.7339,7544
276,4.5084,6884
277,4.6962,7023
278,4.7459,6911
279,4.6449,6835
280,4.4951,6436
281,4.7791,6939
282,4.5887,6460
283,4.7786,7069
284,4.6507,6994
285,4.5243,6768
286,4.6893,7043
287,4.5603,7107
288,4.6332,6815
289,4.5317,6908
290,4.6750,6002
291,4.4922,6782
292,4.2992,5681
293,4.4356,7083
294,4.5440,6543
295,4.8507,7670
296,4.5507,3939
297,4.5762,6380
298,4.8469,6557
299,4.6698,7003
300,4.4615,6149
301,4.6313,7424
302,4.5966,7098
303,4.3973,6448
304,4.6970,7492
305,4.3930,6954
306,4.4777,6549
307,4.4589,6293
308,4.6589,6752
309,4.4197,6367
310,4.4182,6998
311,4.3379,5293
312,4.5539,7605
313,4.9743,7545
314,4.4170,5625
315,4.4661,7021
316,4.3382,5813
317,4.7091,7183
318,4.2592,6192
319,4.3552,6349
320,4.3914,6065
321,4.4151,6478
322,4.4697,7045
323,4.4781,7416
324,4.5386,6704
325,4.3926,6584
326,4.5141,6460
327,4.7406,7442
328,4.6195,7163
329,4.3678,7011
330,4.7227,7146
331,4.4027,5277
332,4.4616,7118
333,4.3402,6430
334,4.2419,6569
335,4.3732,6595
336,4.3951,6457
337,4.4936,6512
338,4.7729,7458
339,4.4935,7526
340,4.5926,6341
341,4.3022,6853
342,4.2910,6792
343,4.3602,7188
344,4.5140,7606
345,4.3563,6275
346,4.3253,6652
347,4.2608,6598
348,4.3921,6241
349,4.3339,6204
350,4.5798,6788
351,4.4421,7345
352,4.2468,5891
353,4.7051,7164
354,4.2153,6168
355,4.5224,6972
356,4.5399,7418
357,4.0436,4941
358,4.3056,6210
359,4.5642,7260
360,4.4721,7500
361,4.3202,6872
362,4.2994,7076
363,4.2874,6078
364,4.3183,6168
365,4.4948,6372
366,4.1536,5635
367,4.4801,6691
368,4.1956,6978
369,4.1872,6473
370,4.1794,5916
371,4.4016,7035
372,4.2956,6974
373,4.4612,7191
374,4.2471,7124
375,4.4003,6727
376,4.1513,5762
377,4.5159,7159
378,4.5311,7292
379,4.3458,7009
380,4.4455,7142
